Source.Name,Rk,Team,date,pts,away,opp,result,mp,fg,fga,fgpc,twop,twopa,twofgpc,threep,threepa,threefgpc,ft,fta,ftpc,season
NBA_by_game_13800.csv,13749,LAC,2/18/2016,105,,SAS,W 105-86,240,39,78,0.5,27,53,0.509,12,25,0.48,15,20,0.75,2015-16
NBA_by_game_13800.csv,13750,BRK,2/8/2016,105,,DEN,W 105-104,240,42,81,0.519,33,62,0.532,9,19,0.474,12,15,0.8,2015-16
NBA_by_game_13800.csv,13751,CHI,2/6/2016,105,away,MIN,L 105-112,240,40,85,0.471,32,65,0.492,8,20,0.4,17,19,0.895,2015-16
NBA_by_game_13800.csv,13752,PHO,2/4/2016,105,,HOU,L 105-111,240,32,83,0.386,21,54,0.389,11,29,0.379,30,32,0.938,2015-16
NBA_by_game_13800.csv,13753,NYK,2/4/2016,105,away,DET,L 105-111,240,36,84,0.429,30,62,0.484,6,22,0.273,27,34,0.794,2015-16
NBA_by_game_13800.csv,13754,DET,2/1/2016,105,away,BRK,W 105-100,240,42,98,0.429,32,68,0.471,10,30,0.333,11,16,0.688,2015-16
NBA_by_game_13800.csv,13755,UTA,2/1/2016,105,,CHI,W 105-96 (OT),265,38,85,0.447,31,67,0.463,7,18,0.389,22,33,0.667,2015-16
NBA_by_game_13800.csv,13756,MIA,1/31/2016,105,,ATL,W 105-87,240,39,81,0.481,34,61,0.557,5,20,0.25,22,26,0.846,2015-16
NBA_by_game_13800.csv,13757,PHI,1/30/2016,105,,GSW,L 105-108,240,42,92,0.457,32,63,0.508,10,29,0.345,11,21,0.524,2015-16
NBA_by_game_13800.csv,13758,DEN,1/30/2016,105,away,IND,L 105-109 (OT),265,40,87,0.46,36,69,0.522,4,18,0.222,21,25,0.84,2015-16
NBA_by_game_13800.csv,13759,NOP,1/30/2016,105,,BRK,W 105-103,240,43,93,0.462,32,66,0.485,11,27,0.407,8,10,0.8,2015-16
NBA_by_game_13800.csv,13760,LAC,1/29/2016,105,,LAL,W 105-93,240,40,81,0.494,32,55,0.582,8,26,0.308,17,24,0.708,2015-16
NBA_by_game_13800.csv,13761,SAC,1/28/2016,105,away,NOP,L 105-114,240,40,89,0.449,30,61,0.492,10,28,0.357,15,20,0.75,2015-16
NBA_by_game_13800.csv,13762,DEN,1/25/2016,105,,ATL,L 105-119,240,33,84,0.393,27,64,0.422,6,20,0.3,33,37,0.892,2015-16
NBA_by_game_13800.csv,13763,MIL,1/16/2016,105,away,CHO,W 105-92,240,39,72,0.542,34,60,0.567,5,12,0.417,22,26,0.846,2015-16
NBA_by_game_13800.csv,13764,CHI,1/9/2016,105,away,ATL,L 105-120,240,36,83,0.434,29,65,0.446,7,18,0.389,26,31,0.839,2015-16
NBA_by_game_13800.csv,13765,WAS,1/9/2016,105,away,ORL,W 105-99,240,42,76,0.553,29,53,0.547,13,23,0.565,8,10,0.8,2015-16
NBA_by_game_13800.csv,13766,NOP,1/2/2016,105,away,DAL,W 105-98,240,40,83,0.482,34,63,0.54,6,20,0.3,19,24,0.792,2015-16
NBA_by_game_13800.csv,13767,SAC,12/30/2015,105,,PHI,L 105-110,240,36,74,0.486,28,49,0.571,8,25,0.32,25,41,0.61,2015-16
NBA_by_game_13800.csv,13768,MIA,12/28/2015,105,,BRK,L 105-111,240,36,78,0.462,26,54,0.481,10,24,0.417,23,30,0.767,2015-16
NBA_by_game_13800.csv,13769,POR,12/26/2015,105,,CLE,W 105-76,240,41,89,0.461,32,67,0.478,9,22,0.409,14,19,0.737,2015-16
NBA_by_game_13800.csv,13770,CHI,12/25/2015,105,away,OKC,W 105-96,240,40,92,0.435,33,74,0.446,7,18,0.389,18,20,0.9,2015-16
NBA_by_game_13800.csv,13771,BRK,12/21/2015,105,away,CHI,W 105-102,240,43,94,0.457,36,74,0.486,7,20,0.35,12,14,0.857,2015-16
NBA_by_game_13800.csv,13772,ORL,12/14/2015,105,away,BRK,W 105-82,240,41,76,0.539,32,55,0.582,9,21,0.429,14,20,0.7,2015-16
NBA_by_game_13800.csv,13773,LAC,12/14/2015,105,away,DET,W 105-103 (OT),265,44,97,0.454,38,78,0.487,6,19,0.316,11,15,0.733,2015-16
NBA_by_game_13800.csv,13774,POR,12/14/2015,105,,NOP,W 105-101,240,35,81,0.432,22,49,0.449,13,32,0.406,22,29,0.759,2015-16
NBA_by_game_13800.csv,13775,LAC,12/12/2015,105,away,BRK,W 105-100,240,43,86,0.5,35,62,0.565,8,24,0.333,11,18,0.611,2015-16
NBA_by_game_13800.csv,13776,WAS,12/11/2015,105,away,NOP,L 105-107,240,40,80,0.5,28,53,0.528,12,27,0.444,13,21,0.619,2015-16
NBA_by_game_13800.csv,13777,BOS,12/9/2015,105,,CHI,W 105-100,240,38,92,0.413,33,69,0.478,5,23,0.217,24,28,0.857,2015-16
NBA_by_game_13800.csv,13778,HOU,12/8/2015,105,away,BRK,L 105-110,240,39,82,0.476,24,47,0.511,15,35,0.429,12,17,0.706,2015-16
NBA_by_game_13800.csv,13779,CLE,12/8/2015,105,,POR,W 105-100,240,40,79,0.506,31,58,0.534,9,21,0.429,16,20,0.8,2015-16
NBA_by_game_13800.csv,13780,BOS,12/5/2015,105,away,SAS,L 105-108,240,39,86,0.453,27,57,0.474,12,29,0.414,15,22,0.682,2015-16
NBA_by_game_13800.csv,13781,PHI,12/5/2015,105,,DEN,L 105-108,240,37,74,0.5,22,43,0.512,15,31,0.484,16,26,0.615,2015-16
NBA_by_game_13800.csv,13782,TOR,12/3/2015,105,,DEN,L 105-106,240,39,92,0.424,31,65,0.477,8,27,0.296,19,22,0.864,2015-16
NBA_by_game_13800.csv,13783,HOU,11/30/2015,105,away,DET,L 105-116,240,35,88,0.398,24,61,0.393,11,27,0.407,24,28,0.857,2015-16
NBA_by_game_13800.csv,13784,BOS,11/30/2015,105,away,MIA,W 105-95,240,38,80,0.475,30,60,0.5,8,20,0.4,21,25,0.84,2015-16
NBA_by_game_13800.csv,13785,DEN,11/22/2015,105,,GSW,L 105-118,240,37,86,0.43,33,71,0.465,4,15,0.267,27,35,0.771,2015-16
NBA_by_game_13800.csv,13786,CLE,11/14/2015,105,away,MIL,L 105-108 (2OT),290,37,91,0.407,23,53,0.434,14,38,0.368,17,27,0.63,2015-16
NBA_by_game_13800.csv,13787,PHO,11/14/2015,105,,DEN,W 105-81,240,37,84,0.44,26,60,0.433,11,24,0.458,20,26,0.769,2015-16
NBA_by_game_13800.csv,13788,DAL,11/10/2015,105,away,NOP,L 105-120,240,39,88,0.443,34,68,0.5,5,20,0.25,22,26,0.846,2015-16
NBA_by_game_13800.csv,13789,ORL,11/7/2015,105,away,PHI,W 105-97,240,39,83,0.47,33,70,0.471,6,13,0.462,21,24,0.875,2015-16
NBA_by_game_13800.csv,13790,LAC,11/7/2015,105,,HOU,L 105-109,240,42,88,0.477,38,66,0.576,4,22,0.182,17,25,0.68,2015-16
NBA_by_game_13800.csv,13791,CHI,11/3/2015,105,away,CHO,L 105-130,240,44,90,0.489,30,60,0.5,14,30,0.467,3,8,0.375,2015-16
NBA_by_game_13800.csv,13792,OKC,11/2/2015,105,away,HOU,L 105-110,240,40,84,0.476,30,61,0.492,10,23,0.435,15,22,0.682,2015-16
NBA_by_game_13800.csv,13793,DEN,10/28/2015,105,away,HOU,W 105-85,240,40,79,0.506,27,52,0.519,13,27,0.481,12,18,0.667,2015-16
NBA_by_game_13800.csv,13794,MIA,4/15/2015,105,away,PHI,W 105-101,240,39,89,0.438,27,58,0.466,12,31,0.387,15,20,0.75,2014-15
NBA_by_game_13800.csv,13795,BOS,4/15/2015,105,away,MIL,W 105-100,240,42,85,0.494,29,55,0.527,13,30,0.433,8,14,0.571,2014-15
NBA_by_game_13800.csv,13796,POR,4/11/2015,105,,UTA,L 105-111,240,41,87,0.471,35,57,0.614,6,30,0.2,17,22,0.773,2014-15
NBA_by_game_13800.csv,13797,POR,4/9/2015,105,away,GSW,L 105-116,240,46,98,0.469,39,74,0.527,7,24,0.292,6,8,0.75,2014-15
NBA_by_game_13800.csv,13798,ORL,4/8/2015,105,,CHI,W 105-103,240,38,82,0.463,30,59,0.508,8,23,0.348,21,24,0.875,2014-15
NBA_by_game_13800.csv,13799,LAC,4/7/2015,105,,LAL,W 105-100,240,39,81,0.481,32,57,0.561,7,24,0.292,20,30,0.667,2014-15
NBA_by_game_13800.csv,13800,MIA,4/7/2015,105,,CHO,W 105-100,240,40,81,0.494,37,66,0.561,3,15,0.2,22,28,0.786,2014-15
NBA_by_game_1400.csv,1201,DAL,12/29/2022,129,,HOU,W 129-114,240,47,91,0.516,29,46,0.63,18,45,0.4,17,25,0.68,2022-23
NBA_by_game_1400.csv,1202,IND,12/27/2022,129,,ATL,W 129-114,240,47,92,0.511,34,57,0.596,13,35,0.371,22,27,0.815,2022-23
NBA_by_game_1400.csv,1203,LAL,12/27/2022,129,away,ORL,W 129-110,240,49,90,0.544,32,47,0.681,17,43,0.395,14,17,0.824,2022-23
NBA_by_game_1400.csv,1204,NOP,12/15/2022,129,away,UTA,L 129-132 (OT),265,47,99,0.475,35,69,0.507,12,30,0.4,23,28,0.821,2022-23
NBA_by_game_1400.csv,1205,NOP,12/11/2022,129,,PHO,W 129-124 (OT),265,50,86,0.581,42,61,0.689,8,25,0.32,21,28,0.75,2022-23
NBA_by_game_1400.csv,1206,MIL,12/2/2022,129,,LAL,L 129-133,240,50,94,0.532,33,51,0.647,17,43,0.395,12,15,0.8,2022-23
NBA_by_game_1400.csv,1207,DEN,11/28/2022,129,,HOU,W 129-113,240,50,88,0.568,38,58,0.655,12,30,0.4,17,20,0.85,2022-23
NBA_by_game_1400.csv,1208,NYK,11/25/2022,129,,POR,L 129-132 (OT),265,46,105,0.438,33,64,0.516,13,41,0.317,24,28,0.857,2022-23
NBA_by_game_1400.csv,1209,GSW,11/25/2022,129,,UTA,W 129-118,240,52,101,0.515,32,56,0.571,20,45,0.444,5,6,0.833,2022-23
NBA_by_game_1400.csv,1210,NOP,11/23/2022,129,away,SAS,W 129-110,240,47,82,0.573,33,49,0.673,14,33,0.424,21,30,0.7,2022-23
NBA_by_game_1400.csv,1211,NYK,11/21/2022,129,away,OKC,W 129-119,240,51,97,0.526,40,63,0.635,11,34,0.324,16,20,0.8,2022-23
NBA_by_game_1400.csv,1212,DET,11/20/2022,129,away,SAC,L 129-137,240,47,89,0.528,32,60,0.533,15,29,0.517,20,23,0.87,2022-23
NBA_by_game_1400.csv,1213,MIN,11/13/2022,129,away,CLE,W 129-124,240,46,82,0.561,34,58,0.586,12,24,0.5,25,34,0.735,2022-23
NBA_by_game_1400.csv,1214,PHO,11/9/2022,129,away,MIN,W 129-117,240,47,97,0.485,31,62,0.5,16,35,0.457,19,20,0.95,2022-23
NBA_by_game_1400.csv,1215,IND,11/7/2022,129,,NOP,W 129-122,240,43,86,0.5,21,38,0.553,22,48,0.458,21,23,0.913,2022-23
NBA_by_game_1400.csv,1216,MIN,11/5/2022,129,,HOU,W 129-117,240,49,80,0.613,34,47,0.723,15,33,0.455,16,20,0.8,2022-23
NBA_by_game_1400.csv,1217,GSW,11/3/2022,129,away,ORL,L 129-130,240,50,97,0.515,31,54,0.574,19,43,0.442,10,15,0.667,2022-23
NBA_by_game_1400.csv,1218,SAS,10/28/2022,129,,CHI,W 129-124,240,46,86,0.535,30,48,0.625,16,38,0.421,21,26,0.808,2022-23
NBA_by_game_1400.csv,1219,DAL,10/27/2022,129,away,BRK,W 129-125 (OT),265,41,81,0.506,21,41,0.512,20,40,0.5,27,35,0.771,2022-23
NBA_by_game_1400.csv,1220,MEM,10/21/2022,129,away,HOU,W 129-122,240,45,98,0.459,26,56,0.464,19,42,0.452,20,29,0.69,2022-23
NBA_by_game_1400.csv,1221,CHO,10/19/2022,129,away,SAS,W 129-102,240,48,94,0.511,35,65,0.538,13,29,0.448,20,23,0.87,2022-23
NBA_by_game_1400.csv,1222,DEN,4/3/2022,129,away,LAL,W 129-118,240,47,82,0.573,35,51,0.686,12,31,0.387,23,29,0.793,2021-22
NBA_by_game_1400.csv,1223,IND,3/20/2022,129,,POR,W 129-98,240,48,84,0.571,33,49,0.673,15,35,0.429,18,21,0.857,2021-22
NBA_by_game_1400.csv,1224,CHO,3/19/2022,129,,DAL,W 129-108,240,44,88,0.5,24,46,0.522,20,42,0.476,21,27,0.778,2021-22
NBA_by_game_1400.csv,1225,PHO,3/18/2022,129,,CHI,W 129-102,240,47,84,0.56,36,59,0.61,11,25,0.44,24,26,0.923,2021-22
NBA_by_game_1400.csv,1226,PHO,3/16/2022,129,away,HOU,W 129-112,240,53,95,0.558,40,62,0.645,13,33,0.394,10,13,0.769,2021-22
NBA_by_game_1400.csv,1227,BRK,3/10/2022,129,away,PHI,W 129-100,240,51,91,0.56,33,51,0.647,18,40,0.45,9,17,0.529,2021-22
NBA_by_game_1400.csv,1228,MIN,3/1/2022,129,,GSW,W 129-114,240,47,89,0.528,31,49,0.633,16,40,0.4,19,23,0.826,2021-22
NBA_by_game_1400.csv,1229,SAS,2/26/2022,129,away,MIA,L 129-133,240,50,90,0.556,36,59,0.61,14,31,0.452,15,19,0.789,2021-22
NBA_by_game_1400.csv,1230,OKC,2/25/2022,129,away,IND,W 129-125 (OT),265,50,101,0.495,39,70,0.557,11,31,0.355,18,24,0.75,2021-22
NBA_by_game_1400.csv,1231,BOS,2/24/2022,129,away,BRK,W 129-106,240,46,85,0.541,29,43,0.674,17,42,0.405,20,27,0.741,2021-22
NBA_by_game_1400.csv,1232,MIN,2/13/2022,129,away,IND,W 129-120,240,43,84,0.512,25,50,0.5,18,34,0.529,25,28,0.893,2021-22
NBA_by_game_1400.csv,1233,ATL,1/30/2022,129,,LAL,W 129-121,240,49,84,0.583,39,53,0.736,10,31,0.323,21,32,0.656,2021-22
NBA_by_game_1400.csv,1234,BRK,1/5/2022,129,away,IND,W 129-121,240,49,86,0.57,44,65,0.677,5,21,0.238,26,29,0.897,2021-22
NBA_by_game_1400.csv,1235,TOR,1/4/2022,129,,SAS,W 129-104,240,45,96,0.469,27,52,0.519,18,44,0.409,21,29,0.724,2021-22
NBA_by_game_1400.csv,1236,TOR,12/14/2021,129,away,BRK,L 129-131 (OT),265,48,105,0.457,30,53,0.566,18,52,0.346,15,19,0.789,2021-22
NBA_by_game_1400.csv,1237,UTA,11/29/2021,129,,POR,W 129-107,240,47,89,0.528,28,43,0.651,19,46,0.413,16,23,0.696,2021-22
NBA_by_game_1400.csv,1238,ATL,11/15/2021,129,,ORL,W 129-111,240,47,85,0.553,33,55,0.6,14,30,0.467,21,32,0.656,2021-22
NBA_by_game_1400.csv,1239,SAC,11/15/2021,129,away,DET,W 129-107,240,52,98,0.531,36,65,0.554,16,33,0.485,9,11,0.818,2021-22
NBA_by_game_1400.csv,1240,LAC,11/13/2021,129,,MIN,W 129-102,240,53,99,0.535,37,59,0.627,16,40,0.4,7,9,0.778,2021-22
NBA_by_game_1400.csv,1241,MIA,10/30/2021,129,away,MEM,W 129-103,240,46,88,0.523,25,51,0.49,21,37,0.568,16,19,0.842,2021-22
NBA_by_game_1400.csv,1242,CHO,10/25/2021,129,,BOS,L 129-140 (OT),265,46,103,0.447,27,59,0.458,19,44,0.432,18,28,0.643,2021-22
NBA_by_game_1400.csv,1243,MIA,5/11/2021,129,away,BOS,W 129-121,240,48,81,0.593,32,51,0.627,16,30,0.533,17,22,0.773,2020-21
NBA_by_game_1400.csv,1244,HOU,5/10/2021,129,away,POR,L 129-140,240,42,85,0.494,24,47,0.511,18,38,0.474,27,28,0.964,2020-21
NBA_by_game_1400.csv,1245,TOR,5/6/2021,129,,WAS,L 129-131 (OT),265,47,105,0.448,33,67,0.493,14,38,0.368,21,27,0.778,2020-21
NBA_by_game_1400.csv,1246,POR,5/2/2021,129,away,BOS,W 129-119,240,44,85,0.518,25,47,0.532,19,38,0.5,22,26,0.846,2020-21
NBA_by_game_1400.csv,1247,DEN,4/24/2021,129,,HOU,W 129-116,240,50,84,0.595,34,47,0.723,16,37,0.432,13,16,0.813,2020-21
NBA_by_game_1400.csv,1248,WAS,4/23/2021,129,away,OKC,W 129-109,240,48,93,0.516,30,61,0.492,18,32,0.563,15,16,0.938,2020-21
NBA_by_game_1400.csv,1249,NOP,4/20/2021,129,,BRK,L 129-134,240,51,91,0.56,39,58,0.672,12,33,0.364,15,24,0.625,2020-21
NBA_by_game_1400.csv,1250,ATL,4/18/2021,129,,IND,W 129-117,240,45,92,0.489,32,60,0.533,13,32,0.406,26,34,0.765,2020-21
NBA_by_game_1400.csv,1251,MEM,4/9/2021,129,away,NYK,L 129-133 (OT),265,47,94,0.5,33,64,0.516,14,30,0.467,21,34,0.618,2020-21
NBA_by_game_1400.csv,1252,CLE,4/8/2021,129,away,OKC,W 129-102,240,48,94,0.511,35,57,0.614,13,37,0.351,20,24,0.833,2020-21
NBA_by_game_1400.csv,1253,MIL,4/3/2021,129,away,SAC,W 129-128,240,50,93,0.538,39,62,0.629,11,31,0.355,18,20,0.9,2020-21
NBA_by_game_1400.csv,1254,SAS,4/1/2021,129,,ATL,L 129-134 (2OT),290,49,110,0.445,36,70,0.514,13,40,0.325,18,24,0.75,2020-21
NBA_by_game_1400.csv,1255,LAC,3/29/2021,129,,MIL,W 129-105,240,51,95,0.537,32,61,0.525,19,34,0.559,8,10,0.8,2020-21
NBA_by_game_1400.csv,1256,HOU,3/27/2021,129,away,MIN,W 129-107,240,50,92,0.543,32,53,0.604,18,39,0.462,11,13,0.846,2020-21
NBA_by_game_1400.csv,1257,PHI,3/20/2021,129,,SAC,W 129-105,240,48,86,0.558,37,63,0.587,11,23,0.478,22,29,0.759,2020-21
NBA_by_game_1400.csv,1258,DEN,3/17/2021,129,,CHO,W 129-104,240,52,90,0.578,36,46,0.783,16,44,0.364,9,13,0.692,2020-21
NBA_by_game_1400.csv,1259,DET,3/3/2021,129,away,TOR,W 129-105,240,48,91,0.527,28,50,0.56,20,41,0.488,13,21,0.619,2020-21
NBA_by_game_1400.csv,1260,NOP,3/1/2021,129,,UTA,W 129-124,240,52,92,0.565,45,81,0.556,7,11,0.636,18,23,0.783,2020-21
NBA_by_game_1400.csv,1261,MIL,2/25/2021,129,,NOP,W 129-125,240,52,96,0.542,39,65,0.6,13,31,0.419,12,16,0.75,2020-21
NBA_by_game_1400.csv,1262,BRK,2/25/2021,129,,ORL,W 129-92,240,49,92,0.533,29,47,0.617,20,45,0.444,11,14,0.786,2020-21
NBA_by_game_1400.csv,1263,GSW,2/15/2021,129,,CLE,W 129-98,240,46,88,0.523,29,51,0.569,17,37,0.459,20,21,0.952,2020-21
NBA_by_game_1400.csv,1264,UTA,2/12/2021,129,,MIL,W 129-115,240,43,82,0.524,29,44,0.659,14,38,0.368,29,34,0.853,2020-21
NBA_by_game_1400.csv,1265,POR,2/12/2021,129,,CLE,W 129-110,240,43,83,0.518,30,48,0.625,13,35,0.371,30,33,0.909,2020-21
NBA_by_game_1400.csv,1266,CHI,2/10/2021,129,,NOP,W 129-116,240,48,81,0.593,23,34,0.676,25,47,0.532,8,11,0.727,2020-21
NBA_by_game_1400.csv,1267,DET,2/6/2021,129,away,LAL,L 129-135 (2OT),290,45,94,0.479,29,52,0.558,16,42,0.381,23,28,0.821,2020-21
NBA_by_game_1400.csv,1268,CHO,2/1/2021,129,away,MIA,W 129-121 (OT),265,43,95,0.453,22,54,0.407,21,41,0.512,22,26,0.846,2020-21
NBA_by_game_1400.csv,1269,LAC,1/31/2021,129,away,NYK,W 129-115,240,44,81,0.543,27,43,0.628,17,38,0.447,24,28,0.857,2020-21
NBA_by_game_1400.csv,1270,MEM,1/30/2021,129,away,SAS,W 129-112,240,51,91,0.56,34,56,0.607,17,35,0.486,10,15,0.667,2020-21
NBA_by_game_1400.csv,1271,IND,1/25/2021,129,,TOR,W 129-114,240,40,78,0.513,28,49,0.571,12,29,0.414,37,45,0.822,2020-21
NBA_by_game_1400.csv,1272,MIL,1/24/2021,129,,ATL,W 129-115,240,50,91,0.549,40,60,0.667,10,31,0.323,19,27,0.704,2020-21
NBA_by_game_1400.csv,1273,UTA,1/21/2021,129,,NOP,W 129-118,240,44,88,0.5,27,49,0.551,17,39,0.436,24,25,0.96,2020-21
NBA_by_game_1400.csv,1274,LAC,1/17/2021,129,,IND,W 129-96,240,48,87,0.552,29,48,0.604,19,39,0.487,14,20,0.7,2020-21
NBA_by_game_1400.csv,1275,OKC,1/10/2021,129,away,BRK,W 129-116,240,49,90,0.544,34,51,0.667,15,39,0.385,16,17,0.941,2020-21
NBA_by_game_1400.csv,1276,GSW,12/27/2020,129,away,CHI,W 129-128,240,42,104,0.404,24,57,0.421,18,47,0.383,27,30,0.9,2020-21
NBA_by_game_1400.csv,1277,BRK,8/9/2020,129,away,LAC,W 129-120,240,47,85,0.553,27,42,0.643,20,43,0.465,15,19,0.789,2020-21
NBA_by_game_1400.csv,1278,HOU,8/9/2020,129,away,SAC,W 129-112,240,43,91,0.473,25,34,0.735,18,57,0.316,25,30,0.833,2020-21
NBA_by_game_1400.csv,1279,SAS,7/31/2020,129,,SAC,W 129-120,240,48,90,0.533,37,65,0.569,11,25,0.44,22,27,0.815,2020-21
NBA_by_game_1400.csv,1280,SAS,3/8/2020,129,away,CLE,L 129-132 (OT),265,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,2019-20
NBA_by_game_1400.csv,1281,BRK,3/3/2020,129,away,BOS,W 129-120 (OT),265,43,100,0.43,29,51,0.569,14,49,0.286,29,38,0.763,2019-20
NBA_by_game_1400.csv,1282,ATL,2/29/2020,129,,POR,W 129-117,240,46,84,0.548,28,42,0.667,18,42,0.429,19,22,0.864,2019-20
NBA_by_game_1400.csv,1283,UTA,2/28/2020,129,,WAS,W 129-119,240,44,89,0.494,25,52,0.481,19,37,0.514,22,30,0.733,2019-20
NBA_by_game_1400.csv,1284,MIN,2/26/2020,129,away,MIA,W 129-126,240,47,91,0.516,30,45,0.667,17,46,0.37,18,25,0.72,2019-20
NBA_by_game_1400.csv,1285,PHI,2/24/2020,129,,ATL,W 129-112,240,45,88,0.511,33,58,0.569,12,30,0.4,27,30,0.9,2019-20
NBA_by_game_1400.csv,1286,SAC,2/20/2020,129,,MEM,W 129-125,240,42,83,0.506,23,44,0.523,19,39,0.487,26,36,0.722,2019-20
NBA_by_game_1400.csv,1287,ATL,2/20/2020,129,,MIA,W 129-124,240,41,85,0.482,25,50,0.5,16,35,0.457,31,35,0.886,2019-20
NBA_by_game_1400.csv,1288,BRK,2/5/2020,129,,GSW,W 129-88,240,51,100,0.51,37,66,0.561,14,34,0.412,13,15,0.867,2019-20
NBA_by_game_1400.csv,1289,LAL,2/4/2020,129,,SAS,W 129-102,240,50,85,0.588,38,57,0.667,12,28,0.429,17,25,0.68,2019-20
NBA_by_game_1400.csv,1290,MIL,2/2/2020,129,,PHO,W 129-108,240,48,97,0.495,33,59,0.559,15,38,0.395,18,27,0.667,2019-20
NBA_by_game_1400.csv,1291,TOR,2/2/2020,129,,CHI,W 129-102,240,47,84,0.56,31,50,0.62,16,34,0.471,19,23,0.826,2019-20
NBA_by_game_1400.csv,1292,LAL,2/1/2020,129,away,SAC,W 129-113,240,44,86,0.512,25,43,0.581,19,43,0.442,22,27,0.815,2019-20
NBA_by_game_1400.csv,1293,MIN,1/27/2020,129,,SAC,L 129-133 (OT),265,43,89,0.483,20,43,0.465,23,46,0.5,20,33,0.606,2019-20
NBA_by_game_1400.csv,1294,IND,1/26/2020,129,away,POR,L 129-139,240,48,93,0.516,35,65,0.538,13,28,0.464,20,21,0.952,2019-20
NBA_by_game_1400.csv,1295,IND,1/24/2020,129,away,GSW,W 129-118,240,50,87,0.575,33,59,0.559,17,28,0.607,12,13,0.923,2019-20
NBA_by_game_1400.csv,1296,UTA,1/22/2020,129,away,GSW,W 129-96,240,50,93,0.538,33,53,0.623,17,40,0.425,12,23,0.522,2019-20
NBA_by_game_1400.csv,1297,WAS,1/22/2020,129,away,MIA,L 129-134 (OT),265,50,99,0.505,37,57,0.649,13,42,0.31,16,20,0.8,2019-20
NBA_by_game_1400.csv,1298,POR,1/20/2020,129,,GSW,W 129-124 (OT),265,44,100,0.44,30,56,0.536,14,44,0.318,27,30,0.9,2019-20
NBA_by_game_1400.csv,1299,LAL,1/10/2020,129,away,DAL,W 129-114,240,47,89,0.528,37,65,0.569,10,24,0.417,25,32,0.781,2019-20
NBA_by_game_1400.csv,1300,SAS,1/8/2020,129,away,BOS,W 129-114,240,48,87,0.552,39,58,0.672,9,29,0.31,24,26,0.923,2019-20
NBA_by_game_1400.csv,1301,BOS,12/27/2019,129,,CLE,W 129-117,240,49,95,0.516,35,55,0.636,14,40,0.35,17,19,0.895,2019-20
NBA_by_game_1400.csv,1302,MIA,12/20/2019,129,,NYK,W 129-114,240,43,77,0.558,25,39,0.641,18,38,0.474,25,34,0.735,2019-20
NBA_by_game_1400.csv,1303,DEN,12/5/2019,129,away,NYK,W 129-92,240,49,87,0.563,28,48,0.583,21,39,0.538,10,18,0.556,2019-20
NBA_by_game_1400.csv,1304,POR,11/21/2019,129,away,MIL,L 129-137,240,50,103,0.485,33,64,0.516,17,39,0.436,12,14,0.857,2019-20
NBA_by_game_1400.csv,1305,MIN,11/13/2019,129,,SAS,W 129-114,240,45,91,0.495,34,57,0.596,11,34,0.324,28,34,0.824,2019-20
NBA_by_game_1400.csv,1306,HOU,11/6/2019,129,,GSW,W 129-112,240,48,97,0.495,27,52,0.519,21,45,0.467,12,19,0.632,2019-20
NBA_by_game_1400.csv,1307,MIL,11/6/2019,129,away,LAC,W 129-124,240,42,98,0.429,24,49,0.49,18,49,0.367,27,34,0.794,2019-20
NBA_by_game_1400.csv,1308,MIA,11/3/2019,129,,HOU,W 129-100,240,47,89,0.528,29,48,0.604,18,41,0.439,17,22,0.773,2019-20
NBA_by_game_1400.csv,1309,PHI,11/2/2019,129,away,POR,W 129-128,240,54,107,0.505,43,74,0.581,11,33,0.333,10,12,0.833,2019-20
NBA_by_game_1400.csv,1310,MIL,10/28/2019,129,,CLE,W 129-112,240,48,92,0.522,31,54,0.574,17,38,0.447,16,24,0.667,2019-20
NBA_by_game_1400.csv,1311,SAC,4/7/2019,129,,NOP,L 129-133,240,50,109,0.459,34,69,0.493,16,40,0.4,13,17,0.765,2018-19
NBA_by_game_1400.csv,1312,DAL,4/7/2019,129,away,MEM,W 129-127 (OT),265,45,98,0.459,33,57,0.579,12,41,0.293,27,34,0.794,2018-19
NBA_by_game_1400.csv,1313,SAS,4/5/2019,129,away,WAS,W 129-112,240,51,91,0.56,41,66,0.621,10,25,0.4,17,20,0.85,2018-19
NBA_by_game_1400.csv,1314,LAL,3/29/2019,129,,CHO,W 129-115,240,51,91,0.56,33,53,0.623,18,38,0.474,9,12,0.75,2018-19
NBA_by_game_1400.csv,1315,ATL,3/23/2019,129,,PHI,W 129-127,240,49,106,0.462,34,59,0.576,15,47,0.319,16,21,0.762,2018-19
NBA_by_game_1400.csv,1316,NOP,3/18/2019,129,away,DAL,W 129-125 (OT),265,49,104,0.471,37,65,0.569,12,39,0.308,19,22,0.864,2018-19
NBA_by_game_1400.csv,1317,SAC,3/17/2019,129,,CHI,W 129-102,240,54,103,0.524,46,80,0.575,8,23,0.348,13,16,0.813,2018-19
NBA_by_game_1400.csv,1318,BOS,3/16/2019,129,,ATL,W 129-120,240,44,93,0.473,31,57,0.544,13,36,0.361,28,37,0.757,2018-19
NBA_by_game_1400.csv,1319,OKC,3/7/2019,129,away,POR,W 129-121 (OT),265,48,105,0.457,40,78,0.513,8,27,0.296,25,32,0.781,2018-19
NBA_by_game_1400.csv,1320,DET,3/2/2019,129,away,CLE,W 129-93,240,47,87,0.54,27,50,0.54,20,37,0.541,15,17,0.882,2018-19
